Symbol,Name,LastSale,NetChange,Change,MarketCap,Volume,Sector,Industry,
SNDR,Schneider National Inc. Common Stock,$25.65,0.4,1.584%,4556927290,705914,Transportation,Trucking Freight/Courier Services,
SNOW,Snowflake Inc. Class A Common Stock,$170.78,4.03,2.417%,52309914000,8138432,Technology,Computer Software: Prepackaged Software,
SNV,Synovus Financial Corp. Common Stock,$48.35,0.33,0.687%,7033168396,1031435,Finance,Major Banks,
SNV^D,Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D Liquation Preference $25.00 per Share,$25.16,0.25,1.004%,,12286,,,
SNV^E,Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,$25.76,0.02,0.078%,,35342,,,
SNX,TD SYNNEX Corporation Common Stock,$109.05,1.09,1.01%,10511781294,289192,Technology,EDP Services,
SO,Southern Company (The) Common Stock,$68.66,0,0.00%,72795157463,4836205,Public Utilities,Power Generation,
SOI,Solaris Oilfield Infrastructure Inc. Class A Common Stock,$10.53,-0.03,-0.284%,336887417,282764,Energy,Metal Fabrications,
SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,$24.87,-0.05,-0.201%,0,30240,Public Utilities,Power Generation,
SOJD,Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30 2080,$23.38,0.07,0.30%,0,143844,Public Utilities,Power Generation,
SOJE,Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15 2060,$21.25,0.11,0.52%,0,91010,Public Utilities,Electric Utilities: Central,
SOLN,Southern Company (The) 2019 Series A Corporate Units,$52.80,0.07,0.133%,0,318710,Public Utilities,Power Generation,
SON,Sonoco Products Company Common Stock,$57.61,0.46,0.805%,5614254944,510895,Basic Industries,Containers/Packaging,
SOR,Source Capital Inc. Common Stock,$40.6869,0.3369,0.835%,340788551,23584,Finance,Investment Managers,
SPB,Spectrum Brands Holdings Inc. Common Stock,$88.75,2.19,2.53%,3618832281,432039,,,
SPE,Special Opportunities Fund Inc Common Stock,$14.44,0.12,0.838%,183575200,14715,Finance,Finance/Investors Services,
SPE^C,Special Opportunities Fund Inc. 2.75% Convertible Preferred Stock Series C,$25.10,0.1,0.40%,,100,,,
SPG,Simon Property Group Inc. Common Stock,$128.88,0.69,0.538%,42349466786,1883346,Consumer Services,Real Estate Investment Trusts,
SPG^J,Simon Property Group Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock,$69.70,1.38,2.02%,,5848,,,
SPGI,S&P Global Inc. Common Stock,$387.39,10.39,2.756%,137484886488,1977225,Technology,Advertising,
SPH,Suburban Propane Partners L.P. Common Stock,$15.06,0.03,0.20%,948256183,187238,Public Utilities,Other Specialty Stores,
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,$41.75,0.65,1.582%,865499335,5714,,,
SPLP^A,Steel Partners Holdings LP 6.0% Series A Preferred Units no par value,$23.26,0.01,0.043%,,2964,,,
SPR,Spirit Aerosystems Holdings Inc. Common Stock,$44.35,2.08,4.921%,4658394587,1455039,Capital Goods,Military/Government/Technical,
SPXC,SPX Corporation Common Stock,$49.14,0.27,0.552%,2235467642,116789,Capital Goods,Industrial Machinery/Components,
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,$16.70,0.2,1.212%,288854422,33170,Finance,Trusts Except Educational Religious and Charitable,
SQ,Block Inc. Class A Common Stock,$103.09,8.24,8.687%,59798184581,17488282,Technology,Computer Software: Prepackaged Software,
SQZ,SQZ Biotechnologies Company Common Stock,$4.15,0.14,3.491%,116477199,37931,Consumer Durables,Specialty Chemicals,
SR,Spire Inc. Common Stock,$67.79,-0.14,-0.206%,3508147210,462579,Public Utilities,Oil/Gas Transmission,
SR^A,Spire Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock,$25.05,0.2,0.805%,,52354,,,
SRC,Spirit Realty Capital Inc. Common Stock,$45.95,0.22,0.481%,5869919878,1459294,Consumer Services,Real Estate Investment Trusts,
SRC^A,Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock,$25.14,0.15,0.60%,,11281,,,
SRE,DBA Sempra Common Stock,$155.01,1.04,0.675%,48929509954,1807940,Public Utilities,Oil/Gas Transmission,
SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,$25.13,0.01,0.04%,0,37663,Public Utilities,Natural Gas Distribution,
SRG,Seritage Growth Properties Class A Common Stock,$11.31,0.37,3.382%,493470512,484873,Consumer Services,Real Estate Investment Trusts,
SRG^A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,$21.40,-0.35,-1.609%,,5720,,,
SRI,Stoneridge Inc. Common Stock,$18.10,-0.29,-1.577%,492213880,84246,Capital Goods,Auto Parts:O.E.M.,
SRT,StarTek Inc. Common Stock,$3.85,0.03,0.785%,155850414,36106,Miscellaneous,Business Services,
SRV,Cushing MLP & Infrastructure Total Return Fund,$31.72,-0.3269,-1.02%,69257163,8828,Finance,Finance Companies,
SSD,Simpson Manufacturing Company Inc. Common Stock,$117.26,1.17,1.008%,5083769425,158279,Capital Goods,Industrial Specialties,
SST,System1 Inc. Class A Common Stock,$15.55,-0.1,-0.639%,1270382348,867919,Consumer Services,Diversified Commercial Services,
SSTK,Shutterstock Inc. Common Stock,$86.46,0.46,0.535%,3143443339,284252,,,
STAG,Stag Industrial Inc. Common Stock,$39.65,0.07,0.177%,7055823683,656357,Consumer Services,Real Estate Investment Trusts,
STAR          ,iStar Inc. Common Stock,$24.02,0.26,1.094%,1657878415,416912,Consumer Services,Real Estate Investment Trusts,
STAR^D,iStar Inc. Series D Cumulative Redeemable Preferred Stock,$25.50,0.14,0.552%,,2118,,,
STAR^G,iStar Inc. Series G Cumulative Redeemable Preferred Stock,$25.41,0.18,0.713%,,353,,,
STAR^I,iStar Inc. Series I Cumulative Redeemable Preferred Stock,$25.45,-0.39,-1.509%,,6264,,,
STC,Stewart Information Services Corporation Common Stock,$67.17,1.68,2.565%,1812109305,157175,Finance,Specialty Insurers,
STE,STERIS plc (Ireland) Ordinary Shares,$222.24,4.75,2.184%,22252269817,480289,Health Care,Industrial Specialties,
STEM,Stem Inc. Class A Common Stock,$7.96,0.47,6.275%,1221412298,4315558,Technology,Computer Software: Prepackaged Software,
STK,Columbia Seligman Premium Technology Growth Fund Inc,$29.26,0.98,3.465%,466098574,25378,Finance,Investment Managers,
STON,StoneMor Inc. Common Stock,$2.83,0.12,4.428%,334105954,218997,,,
STOR,STORE Capital Corporation Common Stock,$28.97,0.24,0.835%,7960258663,2339860,Consumer Services,Real Estate Investment Trusts,
STT,State Street Corporation Common Stock,$83.97,0.62,0.744%,30738674456,1384791,Finance,Investment Managers,
STT^D,State Street Corporation Depositary Shares representing 1/4000th Perpetual Preferred Series D,$25.03,0.1,0.401%,,59355,,,
STT^G,State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative,$25.46,-0.04,-0.157%,,53966,,,
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,$23.18,0.43,1.89%,7065891135,2324096,Consumer Services,Real Estate Investment Trusts,
STZ,Constellation Brands Inc. Common Stock,$222.13,2.44,1.111%,41659975488,781020,Consumer Non-Durables,Beverages (Production/Distribution),
STZ/B,Constellation Brands Inc,$216.90,0,0.00%,,102,,,
SUI,Sun Communities Inc. Common Stock,$172.57,1.6,0.936%,20011555092,781131,Consumer Services,Real Estate Investment Trusts,
SUM,Summit Materials Inc. Class A Common Stock,$31.22,0.7,2.294%,3706758592,1164858,Capital Goods,Building Materials,
SUN,Sunoco LP Common Units representing limited partner interests,$40.18,0.05,0.125%,3362610761,438935,Energy,Oil Refining/Marketing,
SUNL,Sunlight Financial Holdings Inc. Class A Common Stock,$4.48,0.28,6.667%,379972531,917041,Finance,Diversified Financial Services,
SUP,Superior Industries International Inc. Common Stock (DE),$4.24,-0.03,-0.703%,110931446,64080,Capital Goods,Auto Parts:O.E.M.,
SWI,SolarWinds Corporation Common Stock,$11.20,0.28,2.564%,1797199734,1614508,Technology,Computer Software: Prepackaged Software,
SWK,Stanley Black & Decker Inc. Common Stock,$145.76,0.77,0.531%,23818858928,2769800,Capital Goods,Diversified Manufacture,
SWM,Schweitzer-Mauduit International Inc. Common Stock,$29.43,0.26,0.891%,932218264,270651,Basic Industries,Paper,
SWN,Southwestern Energy Company Common Stock,$5.19,0,0.00%,5783317914,22286847,Energy,Oil & Gas Production,
SWT,Stanley Black & Decker Inc. Corporate Unit,$89.42,-1.17,-1.292%,0,824019,Capital Goods,Diversified Manufacture,
SWX,Southwest Gas Holdings Inc. Common Stock (DE),$76.96,-0.45,-0.581%,4652412933,339995,Public Utilities,Oil & Gas Production,
SWZ,Swiss Helvetia Fund Inc. (The) Common Stock,$8.68,0.01,0.115%,114682365,17384,Finance,Finance Companies,
SXC,SunCoke Energy Inc. Common Stock,$8.30,0.11,1.343%,689829085,911286,,,
SXI,Standex International Corporation Common Stock,$104.91,-0.2,-0.19%,1283608470,27320,Capital Goods,Industrial Machinery/Components,
SXT,Sensient Technologies Corporation Common Stock,$77.76,1.5,1.967%,3264543026,126343,Basic Industries,Major Chemicals,
SYF,Synchrony Financial Common Stock,$36.14,0.66,1.86%,18838764587,6824781,Finance,Diversified Financial Services,
SYF^A,Synchrony Financial Depositary Shares each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,$23.15,-0.03,-0.129%,,75130,,,
SYK,Stryker Corporation Common Stock,$254.34,8.49,3.453%,96024715437,1474554,Health Care,Medical/Dental Instruments,
SYY,Sysco Corporation Common Stock,$77.79,1.03,1.342%,39474338225,2113465,Consumer Non-Durables,Food Distributors,
T,AT&T Inc.,$23.09,0.2,0.874%,164929393390,35543963,Consumer Services,Telecommunications Equipment,
T^A,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.000% Perpetual Preferred Stock Series A,$22.1965,0.0965,0.437%,,118044,,,
T^C,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.750% Perpetual Preferred Stock Series C,$21.05,-0.0107,-0.051%,,218862,,,
TACA,Trepont Acquisition Corp I Class A Ordinary Shares,$10.04,0,0.00%,288650000,17656,Finance,Business Services,
TBB,AT&T Inc. 5.350% Global Notes due 2066,$24.87,0.12,0.485%,0,101946,Consumer Services,Telecommunications Equipment,
TBC,AT&T Inc. 5.625% Global Notes due 2067,$25.47,0.15,0.592%,0,42681,Consumer Services,Telecommunications Equipment,
TBI,TrueBlue Inc. Common Stock,$28.02,0.33,1.192%,965615965,181708,Technology,Professional Services,
TCI,Transcontinental Realty Investors Inc. Common Stock,$38.98,0.8,2.095%,336760538,410,Finance,Real Estate,
TDC,Teradata Corporation Common Stock,$44.51,1.2,2.771%,4722511000,699636,Technology,EDP Services,
TDF,Templeton Dragon Fund Inc. Common Stock,$11.93,-0.23,-1.891%,403283426,177340,Finance,Finance/Investors Services,
TDG,Transdigm Group Incorporated Common Stock,$646.03,27.6,4.463%,35830168188,340953,Capital Goods,Military/Government/Technical,
TDOC,Teladoc Health Inc. Common Stock,$54.53,3.74,7.364%,8742633546,5151337,Health Care,Medical/Nursing Services,
TDS,Telephone and Data Systems Inc. Common Shares,$18.84,-0.13,-0.685%,2158811544,567735,Public Utilities,Telecommunications Equipment,
TDS^U,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock,$23.995,0.505,2.15%,,34940,,,
TDS^V,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.000% Series VV Cumulative Redeemable Perpetual Preferred Stock,$22.3299,0.1449,0.653%,,73533,,,
TDW,Tidewater Inc. Common Stock,$19.37,-1.79,-8.459%,804206004,350590,Energy,Oilfield Services/Equipment,
TDY,Teledyne Technologies Incorporated Common Stock,$426.51,7.83,1.87%,19946089888,253847,Capital Goods,Industrial Machinery/Components,
TEI,Templeton Emerging Markets Income Fund Inc. Common Stock,$6.23,0,0.00%,299030144,198880,Finance,Finance Companies,
TEN,Tenneco Inc. Class A Voting Common Stock,$17.59,-0.55,-3.032%,1462299532,2451493,Capital Goods,Auto Parts:O.E.M.,
TEX,Terex Corporation Common Stock,$38.01,0.34,0.903%,2649297000,501934,Capital Goods,Construction/Ag Equipment/Trucks,
TFC,Truist Financial Corporation Common Stock,$58.02,0.13,0.225%,77057548683,6405008,Finance,Major Banks,
TFC^I,Truist Financial Corporation Depositary Shares,$21.20,0.29,1.387%,,15889,,,
TFC^O,Truist Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock,$24.29,0.07,0.289%,,125710,,,
TFC^R,Truist Financial Corporation Depositary Shares each representing 1/1000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock,$21.72,-0.0537,-0.247%,,326712,,,
TFX,Teleflex Incorporated Common Stock,$335.58,0.97,0.29%,15728639298,269062,Health Care,Medical/Dental Instruments,
TG,Tredegar Corporation Common Stock,$11.57,-0.11,-0.942%,390398596,146379,Capital Goods,Metal Fabrications,
TGI,Triumph Group Inc. Common Stock,$24.48,1.45,6.296%,1582145117,689136,Capital Goods,Aerospace,
TGNA,TEGNA Inc,$22.39,0.04,0.179%,4960361988,3959925,Consumer Services,Broadcasting,
TGT,Target Corporation Common Stock,$215.35,6.59,3.157%,99581732451,2866732,Consumer Services,Department/Specialty Retail Stores,
THC,Tenet Healthcare Corporation Common Stock,$87.49,1.22,1.414%,9397887433,1326171,Health Care,Hospital/Nursing Management,
THG,Hanover Insurance Group Inc,$142.45,0.43,0.303%,5053716314,129535,Finance,Property-Casualty Insurers,
THO,Thor Industries Inc. Common Stock,$83.90,1.52,1.845%,4617037472,957720,Consumer Non-Durables,Homebuilding,
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,$21.38,0.43,2.053%,883943999,52826,Finance,Finance Companies,
THR,Thermon Group Holdings Inc. Common Stock,$17.30,0.03,0.174%,576960380,102712,Consumer Durables,Electrical Products,
THS,Treehouse Foods Inc. Common Stock,$32.92,1.5,4.774%,1836777260,838162,Consumer Non-Durables,Packaged Foods,
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,$13.98,0.26,1.895%,520823754,135518,Finance,Finance Companies,
TISI,Team Inc. Common Stock,$1.02,0.0222,2.225%,43981866,460205,,,
TJX,TJX Companies Inc. (The) Common Stock,$61.72,0.47,0.767%,73624454478,6419253,Consumer Services,Department/Specialty Retail Stores,
TKR,Timken Company (The) Common Stock,$61.46,0.59,0.969%,4605234000,443953,Capital Goods,Metal Fabrications,
TLYS,Tilly's Inc. Common Stock,$9.69,0.56,6.134%,300056964,963795,,,
TMHC,Taylor Morrison Home Corporation Common Stock,$30.72,1.75,6.041%,3726078874,998355,Capital Goods,Homebuilding,
TMO,Thermo Fisher Scientific Inc Common Stock,$550.64,14.76,2.754%,215405836233,1253083,Capital Goods,Biotechnology: Laboratory Analytical Instruments,
TMST,TimkenSteel Corporation Common Shares,$19.96,0.95,4.997%,924503967,1207317,Basic Industries,Steel/Iron Ore,
TNC,Tennant Company Common Stock,$83.31,1.05,1.276%,1543378150,94584,Capital Goods,Industrial Machinery/Components,
TNL,Travel   Leisure Co. Common  Stock,$55.03,1.83,3.44%,4716750951,864963,Transportation,Other Consumer Services,
TOL,Toll Brothers Inc. Common Stock,$50.69,2.16,4.451%,5945886310,2013485,Capital Goods,Homebuilding,
TPB,Turning Point Brands Inc. Common Stock,$29.75,-0.71,-2.331%,547265411,241812,Consumer Non-Durables,Tobacco,
TPC,Tutor Perini Corporation Common Stock,$10.22,-0.09,-0.873%,522198115,202141,Capital Goods,Engineering & Construction,
TPGY,TPG Pace Beneficial Finance Corp. Class A Ordinary Shares,$9.86,0.01,0.102%,431375000,80255,Finance,Business Services,
TPH,Tri Pointe Homes Inc. Common Stock,$22.43,0.74,3.412%,2403420078,1095732,Capital Goods,Homebuilding,
TPL,Texas Pacific Land Corporation Common Stock,$1243.19,-40.9,-3.185%,9628972746,55954,Energy,Oil & Gas Production,
TPR,Tapestry Inc. Common Stock,$35.15,1.41,4.179%,9279238623,5855265,Consumer Non-Durables,Apparel,
TPX,Tempur Sealy International Inc. Common Stock,$31.48,1.17,3.86%,5700610481,1717671,Consumer Durables,Home Furnishings,
TPZ,Tortoise Power and Energy Infrastructure Fund Inc Common Stock,$13.47,-0.09,-0.664%,87911942,24556,Finance,Investment Managers,
TR,Tootsie Roll Industries Inc. Common Stock,$32.92,-0.22,-0.664%,2276448649,142296,Consumer Non-Durables,Specialty Foods,
TRC,Tejon Ranch Co Common Stock,$17.32,-0.04,-0.23%,457392033,39645,Finance,Major Banks,
TREC,Trecora Resources Common Stock,$8.54,-0.18,-2.064%,212088278,54338,,,
TREX,Trex Company Inc. Common Stock,$72.84,0.74,1.026%,8347950863,1021424,,,
TRGP,Targa Resources Inc. Common Stock,$64.94,-0.66,-1.006%,14857198996,2017925,Public Utilities,Natural Gas Distribution,
TRI,Thomson Reuters Corp Ordinary Shares,$102.87,0.34,0.332%,50024460345,440031,,,
TRN,Trinity Industries Inc. Common Stock,$32.46,0.25,0.776%,2705285475,790283,Capital Goods,Railroads,
TRNO,Terreno Realty Corporation Common Stock,$70.78,1.12,1.608%,5343515998,301496,Consumer Services,Real Estate Investment Trusts,
TROX,Tronox Holdings plc Ordinary Shares (UK),$19.30,0.28,1.472%,2971002010,1584098,Basic Industries,Multi-Sector Companies,
TRTX,TPG RE Finance Trust Inc. Common Stock,$11.66,0.11,0.952%,899964181,518600,Consumer Services,Real Estate Investment Trusts,
TRTX^C,TPG RE Finance Trust Inc. 6.25% Series C Cumulative Redeemable Preferred Stock $0.001 par value per share,$22.80,0.35,1.559%,,1944,,,
TRU,TransUnion Common Stock,$98.52,2.52,2.625%,18905988000,1154627,Technology,Advertising,
TRV,The Travelers Companies Inc. Common Stock,$180.19,3.01,1.699%,43516016899,1730458,Finance,Property-Casualty Insurers,
TSI,TCW Strategic Income Fund Inc. Common Stock,$5.07,0.04,0.795%,242084586,95005,Finance,Investment Managers,
TSN,Tyson Foods Inc. Common Stock,$85.70,0.2,0.234%,31063316832,6695319,Consumer Non-Durables,Meat/Poultry/Fish,
TSQ,Townsquare Media Inc. Class A Common Stock,$11.26,-0.34,-2.931%,192058161,42031,Technology,Advertising,
TTC,Toro Company (The) Common Stock,$83.98,1.85,2.253%,8779064877,463258,Capital Goods,Tools/Hardware,
TTI,Tetra Technologies Inc. Common Stock,$3.08,-0.1,-3.145%,393147111,925124,Energy,Oil & Gas Production,
TTP,Tortoise Pipeline & Energy Fund Inc. Common Stock,$25.82,-0.43,-1.638%,57521099,14114,Finance,Trusts Except Educational Religious and Charitable,
TUP,Tupperware Brands Corporation Common Stock,$18.06,0.28,1.575%,883436975,600784,Consumer Non-Durables,Plastic Products,
TVC,Tennessee Valley Authority Common Stock,$25.01,0.07,0.281%,0,5310,Public Utilities,Electric Utilities: Central,
